33.240472,-87.549217
33.2076848649,-87.5554036634
33.193414,-87.530087
33.200873,-87.526422
33.193414,-87.530087
33.1978697972,-87.5344182123
33.2055924338,-87.5098934582
33.1978697972,-87.5344182123
33.191088,-87.541872
33.1978697972,-87.5344182123
33.2037865602,-87.5506205238
33.2057961378,-87.5665924406
33.2127052973,-87.5693435135
33.198845,-87.5803399
33.1986,-87.5201529
33.200784822,-87.5210736936
33.1972944592,-87.4961832935
33.2138801963,-87.5201552471
33.20871725,-87.57326175
33.204876307,-87.5636928751
33.19842,-87.5230899
33.199151,-87.546611
33.1972944592,-87.4961832935
33.2048608492,-87.5458201725
33.2022569326,-87.5433179239
33.1570673069,-87.5398467563
33.200873,-87.526422
33.219506,-87.520297
33.219506,-87.520297
33.2048608492,-87.5458201725
33.2057961378,-87.5665924406
33.2127052973,-87.5693435135
33.204876307,-87.5636928751
33.193414,-87.530087
33.193414,-87.530087
33.199151,-87.546611
33.200873,-87.526422
33.182971,-87.551506
33.2041828646,-87.5159926198
33.2098809876,-87.4988418335
33.1978697972,-87.5344182123
33.199151,-87.546611
33.2004350666,-87.5507109061
33.2050086532,-87.5333868629
33.182971,-87.551506
33.197050476,-87.5362867675
33.1912183724,-87.5403084163
33.200784822,-87.5210736936
33.204876307,-87.5636928751
33.19842,-87.5230899
33.1974727226,-87.5326492019
33.199151,-87.546611
33.219506,-87.520297
33.219506,-87.520297
33.2056776333,-87.5635039631
33.2057961378,-87.5665924406
33.198845,-87.5803399
33.2127052973,-87.5693435135
33.2100363265,-87.566955
33.2127052973,-87.5693435135
33.210847,-87.5653369
33.2041993182,-87.5551451364
33.2098809876,-87.4988418335
33.2127052973,-87.5693435135
33.2127052973,-87.5693435135
33.2022569326,-87.5433179239
33.200784822,-87.5210736936
33.19842,-87.5230899
33.2050086532,-87.5333868629
33.2136121621,-87.5537643352
33.2004350666,-87.5507109061
33.198845,-87.5803399
33.213991,-87.5548219
33.2022569326,-87.5433179239
33.2050086532,-87.5333868629
33.198365149,-87.5402946945
33.194319399,-87.5431909192
33.210995,-87.553761
33.2119172143,-87.5553965447
33.210995,-87.553761
33.2143130335,-87.5536517724
33.211776,-87.559079
33.2143433589,-87.5541891155
33.2143101549,-87.5535897376
33.2143433589,-87.5541891155
33.2117807091,-87.5591052364
33.2196025877,-87.5281140449
33.1946817762,-87.5437817811
33.2143135133,-87.5536621115
33.2143115942,-87.553620755
33.2143111144,-87.5536104159
33.194319399,-87.5431909192
33.211776,-87.559079
33.2143139931,-87.5536724506
33.2053054413,-87.5147837084
33.1954370244,-87.5435928537
33.1954148776,-87.5477149388
33.2143433589,-87.5541891155
33.211754,-87.561893
33.211754,-87.561893
33.1954148776,-87.5477149388
33.2143433589,-87.5541891155
33.2143125537,-87.5536414333
33.214312074,-87.5536310941
33.2143115942,-87.553620755
33.2028710788,-87.5523024706
33.186208662,-87.5158122135
33.2143130335,-87.5536517724
33.214145281,-87.553626005
33.2234765577,-87.5026233719
33.211754,-87.561893
33.1870578284,-87.5224812429
33.2234765577,-87.5026233719
33.2048608492,-87.5458201725
33.1870578284,-87.5224812429
33.211754,-87.561893
33.211868425,-87.5556192926
33.2127240776,-87.5648160195
33.2234765577,-87.5026233719
33.2008136178,-87.5389611813
33.2596889142,-87.5132766463
33.1681136109,-87.5139552372
33.195727554,-87.5528671467
